,Biglari Holdings -- Sardar Biglari,Chase -- Edwin Taylor,Citigroup Global Markets -- Barry Guariglia,Bucknell University -- Kelly Stefanowicz,Turner -- Robert Scott,Northwestern Mutual Life -- Thomas Gallina,John Hancock -- John Paul,Villanova University -- Michael Mack,Yorkville Advisors -- Craig Engler,Cornerstone Financial -- Thomas Thorndike,Charles -- Katherine Kennedy,Citigroup Global Markets -- Katherine Rhodes,Morgan Stanley -- James Scott,Bank Of America -- Reed Smith,Liberty Corner Capital Strategies -- William Pigott,Morgan Stanley -- Arthur Andersen,Glen Rauch Securities -- Glen Rauch,Bank Of America -- Raymond Thomas,Stein Roe Investment Counsel -- Eric Propper,Morgan Stanley -- Joseph David,Wells Fargo -- William Blair,Morgan Stanley -- Daniel Lima,Wesolowski -- Paul Wesolowski,Wells Fargo -- William Blair,Morgan Stanley -- Arthur Andersen,Wachovia Bank -- Tu Nguyen,Citigroup Global Markets -- Joseph Friedman,Bulldog Investors -- Phillip Goldstein,Citigroup Global Markets -- Marsha Johnson,Wells Fargo Securities -- Richard Silva,Bank Of America -- Thomas Caskey,Glen Rauch Securities -- Glen Rauch,Morgan Stanley -- Julia Smith,Morgan Stanley Smith Barney -- John Verble,Morgan Stanley -- Julia Smith,Delta Equity Services Corporation -- Raymond Grenier,Parker -- Tim Shaw,Carson -- Ronald Carson,First Tennessee Bank -- Chris Kimler,Morgan Stanley -- Julia Smith,Fidelity -- Thomas Dusing,Oppenheimer -- Karen Nelson,United States Marine Corps -- Eric Schmitt,Capital Bank -- John Patrick,Citigroup Global Markets -- Elise Shartsis,Stephens -- John Stephens,Wachovia Securities -- Alpesh Patel,Levin Capital Strategies -- John Levin,Merrill Lynch -- David Singer,Morgan Stanley -- Lisa Hammond,Fedex -- Michael Margolis,Citigroup Global Markets -- Denis Roy,Bentley Forbes -- Christian Wehba,Wealth Management Solutions -- Dana Anspach,Kpmg -- Sean Connelly,Merrill Lynch -- Michael Duncan,Searle -- Robert Searle,Bank Of America -- William Bond,Gmac Mortgage -- John Curtis,Internal Revenue Service -- Charles Foster,Gemini Land Trust -- Joshua Crapps,Wells Fargo Bank -- Jennifer Lee,Lehman Brothers -- Debbie Hines,Chase -- Julian Diaz,Wells Fargo Bank -- Jin Park,Comcast -- Adam Spencer,Chabot College -- Isaac Richard,Jpmorgan Chase Bank -- Andrew Russell,First Allied Securities -- Adam Antoniades,Chabot College -- Isaac Richard,Ubs Financial Services -- Stanford Baer,Rockwater Municipal Advisors -- Charles Fish,Causeway Capital Management -- Mark Cone,Maccorkle Insurance -- Bernard Lauper,Juarez -- Anthony Juarez,Crown Capital Securities -- James Franceus,Jp Morgan Chase Bank -- Raul Munoz,State Farm -- Jennifer Key,Rockwater Municipal Advisors -- Charles Fish,Catanzarite Law Corporation -- Kenneth Catanzarite,Catanzarite Law Corporation -- Kenneth Catanzarite,Morgan Stanley -- Emma Bridges,Target -- Michael Simon,Mertens -- Kevin Mertens,Edward Jones -- Helen Rice,Edward Jones -- Robert Bird,Metropolitan Life Insurance Company -- Gil Cohen,Valic Financial Advisors -- Brett Laferrera,Morgan Stanley -- Arthur Andersen,Strickland -- Michael Strickland,Merrill Lynch -- Daniel Gomez,Rice -- Clifford Rice,Stanford Group Company -- Charles Rawl,Merrill Lynch -- Daniel Gomez,Merrill Lynch -- Daniel Gomez,Pruco Securities -- Richard Wang,Merrill Lynch -- Daniel Gomez,Bank Of America -- Jorge Gonzalez,Wells Fargo -- David Olson,Merrill Lynch -- Daniel Gomez,Raymond James Financial Services -- John Wanken,Bulldog Investors -- Phillip Goldstein,Gormley -- Joseph Gormley,Dickerson -- Jose Ortiz,Northwestern Mutual -- Timothy Miller,Bank Of America -- Molly Kerr,Perkins -- Kenneth Perkins,Wells Fargo Bank -- Dan Nguyen,Wells Fargo -- Spencer Reed,Fisher Investments -- Michael Weston,Morgan Stanley -- Arthur Andersen,Target -- Michael Simon,Apple -- William Morrow,Miller -- Jeffrey Schouten,Apollo Group -- Derek Hoggett,Scottrade -- Kristine Davenport,Bank Of America -- Peter Simmonds,Bank Of America -- Reed Smith,Morgan Stanley Smith Barney -- Marcia Bloemendaal,Morgan Stanley -- Arthur Andersen
Wells Fargo -- Spencer Reed,0.561992502166,0.389339597925,0.632658132913,0.608808768718,0.541925507416,0.783533055846,0.712531934357,0.696116756773,0.814361146604,0.681243480752,0.648675202612,0.547572407019,0.392554347243,0.566435940456,0.653136800341,0.903060877286,0.389981715509,0.651039009433,0.564673292579,0.724655382138,0.578023005108,0.305364073893,0.715870766381,0.608743413294,0.527153684309,0.827477467236,0.743953342204,0.736796934981,0.485529534975,0.750084956907,0.810550663755,0.425382556834,0.731301488419,0.823959257813,0.80277937251,0.664891631988,0.680788794296,0.680744330669,0.873576151833,0.719658191672,0.782021316655,0.549523679873,0.538215720012,0.500465087461,0.669415401735,0.557422635592,0.530813751753,0.201217768958,0.220745702576,0.380585284821,0.643403317302,0.730012290402,0.798813396738,0.801450234443,0.439462179379,0.742858735624,0.777603573286,0.758155160264,0.569411268117,0.636499627993,0.72047654497,0.799009539414,0.373545843251,0.648843663492,0.168521919764,0.197508693333,0.507037739717,0.599762183749,0.413901817289,0.494998114264,0.569318198408,0.269465768434,0.615672146906,0.606918639343,0.131957150967,0.640948370717,0.77011176976,0.593814250569,0.274588157042,0.652422755069,0.553359970094,0.425061006467,0.597213308686,0.581934406977,0.622679553551,0.590978305351,0.800109994626,0.561308383047,0.735397379373,0.581063160865,0.331391328346,0.73856117284,0.390023257593,0.331622170833,0.331391328346,0.842631362647,0.346177098155,0.824776488252,0.776611425758,0.331622170833,0.66908953305,0.86724792123,0.429614477695,0.667666041421,0.807330901069,0.540341088289,0.638671858342,0.606407793229,1.0,0.493240998851,0.630212743162,0.667849121618,0.751973535246,0.700098254196,0.772743135894,0.816566350625,0.278189798637,0.900892276307,0.618443554904,0.517790070993
Fisher Investments -- Michael Weston,0.214667827551,0.220380332298,0.887752695496,0.249605497578,0.26261936253,0.425459449827,0.436052723798,0.510236013461,0.560564155605,0.425223480233,0.441318555473,0.62449251556,0.226815081717,0.43764183263,0.333886111904,0.489521173002,0.190508555087,0.499955364861,0.284113736871,0.473032165749,0.276638507086,0.296415978867,0.476353789717,0.403076431133,0.386382859132,0.534487172219,0.491854662715,0.371817653306,0.140001517912,0.440640782305,0.506842474564,0.179402327995,0.501726042995,0.480024506206,0.297246533444,0.422182083947,0.29640890012,0.440024282358,0.560081588161,0.400906342473,0.465365897529,0.227293992945,0.272462087956,0.301200900945,0.420398482475,0.29479167685,0.326129618567,0.0451973173171,0.151693204891,0.114276358736,0.558327590376,0.26328285502,0.537965108191,0.490491845585,0.241208297072,0.399105343157,0.540694963746,0.593690214282,0.409027416073,0.319940415529,0.426080259582,0.542670162699,0.162325148067,0.363496332423,0.108427225391,0.0804048785195,0.297534774997,0.243711647334,0.202981022944,0.280997974814,0.41746745763,0.180189767817,0.268366928238,0.338049824635,0.0847483505637,0.476989089296,0.328201721865,0.142156917799,0.183815900959,0.310386767671,0.402582377797,0.860869524488,0.288974464933,0.283189224625,0.473255993301,0.385774672698,0.602588572497,0.879434253221,0.428669528024,0.365803229707,0.270779242615,0.469691821022,0.936825321423,0.270622984479,0.270779242615,0.65239462738,0.294957338929,0.634503484683,0.572690523036,0.270622984479,0.794275657293,0.467410864366,0.152485777127,0.419851302935,0.500720838186,0.972658987216,0.441209544289,0.365408441236,0.493240998851,1.0,0.352188985802,0.345419071381,0.491970067643,0.411898204338,0.607055899517,0.601867231664,0.194430258654,0.45931043254,0.531624050656,0.416934039897
Morgan Stanley -- Arthur Andersen,0.654996692658,0.61743871278,0.55529102871,0.517108686486,0.696493202227,0.655595616583,0.608335821376,0.654170174544,0.627694108744,0.574020986257,0.716195192707,0.606041118414,0.662601996037,0.768117068225,0.712696241112,0.731179911963,0.394403304174,0.572273168447,0.598698240725,0.655855050039,0.740069152727,0.636787908773,0.644083880565,0.703550653745,0.707959149375,0.687517211201,0.770343879272,0.85913723642,0.643451900709,0.769645152751,0.70679665837,0.391236070543,0.729651795248,0.726046763955,0.819176838621,0.695448798846,0.588002020665,0.620760415787,0.748483300943,0.628819497518,0.520063017952,0.503266072184,0.691269740322,0.427617210926,0.373445448004,0.580428036301,0.583731153422,0.442268335582,0.392045169887,0.461445943149,0.594171720404,0.711130688848,0.630810901982,0.802262623288,0.46198740077,0.709935735523,0.6670122925,0.614607162254,0.592968351309,0.719695356487,0.706462718946,0.680003413494,0.43497628942,0.454022089235,0.176156523667,0.282275341601,0.393424364372,0.420420042347,0.413432319166,0.382878625322,0.331523397781,0.410345454615,0.679734804555,0.503599210743,0.262473845799,0.576565319521,0.473090734576,0.448668248439,0.412639758364,0.543314515479,0.531891318543,0.287011758489,0.585593372811,0.571929714093,0.651940182632,0.581420135559,0.626836709639,0.462272761181,0.648175564971,0.664355718965,0.578839020695,0.475215240749,0.338852749518,0.579097682496,0.578839020695,0.650912881837,0.578564076195,0.638580369526,0.726651617836,0.579097682496,0.529681626722,0.80735384404,0.435032494442,0.608970227546,0.6716872995,0.40150614901,0.565309576447,0.590099444511,0.630212743162,0.352188985802,1.0,0.653438623862,0.594709979743,0.708463170311,0.537326077095,0.518610460025,0.629663699549,0.788895002392,0.860621788805,0.46977816711
Target -- Michael Simon,0.677471532299,0.411741050143,0.590184943443,0.37842363963,0.633646681764,0.511268244934,0.492294007053,0.754569227937,0.695905064405,0.69409742271,0.656630804798,0.397610974616,0.392558208752,0.813197687729,0.57193400486,0.782120967613,0.305072304216,0.535381384915,0.463862914513,0.769702076356,0.610488079953,0.490802359381,0.646398814411,0.640408527093,0.604589947086,0.642130388027,0.657831909714,0.615406917324,0.452776095394,0.742461026454,0.741431492762,0.318326085269,0.692997512735,0.738102032942,0.602645114309,0.768756259243,0.81456118063,0.668567518207,0.621271000846,0.85912749666,0.552549907564,0.435104930905,0.889930052138,0.715847744388,0.561934080113,0.864068658861,0.383738672489,0.192583176169,0.21929956442,0.237178932393,0.674690011899,0.637577181037,0.562723661682,0.687119195438,0.592305257097,0.858534960225,0.819312133682,0.628199021697,0.671040669123,0.602119399421,0.582022494925,0.599896157569,0.304982481517,0.76412126268,0.190036406978,0.205575117035,0.44626577466,0.415663210355,0.61231765894,0.43821806858,0.28087008093,0.229034072809,0.572203966736,0.446023587454,0.199736401776,0.414417147492,0.497757442515,0.675571984158,0.232604130064,0.604049590938,0.515681680284,0.315545476314,0.832189932431,0.588752185002,0.512345777578,0.458724404424,0.602255679797,0.624943494211,0.877368669806,0.641646889369,0.423527857775,0.533641755677,0.293452806702,0.423737821553,0.423527857775,0.729332528792,0.422294042793,0.72229999778,0.895326879889,0.423737821553,0.532820313711,0.769299682561,0.496586571541,0.68886660537,0.593999170384,0.371177379202,0.667596473233,0.611465479742,0.667849121618,0.345419071381,0.653438623862,1.0,0.684616061437,0.826932670345,0.690672685992,0.633198262853,0.27590210025,0.594164137052,0.633098885135,0.617712319619
Apple -- William Morrow,0.513891668654,0.459635481816,0.742560284569,0.580242950456,0.680514302287,0.751070976481,0.696935042741,0.934433371172,0.780816167386,0.887509788637,0.778236806562,0.615562315909,0.263942784876,0.70649614685,0.703486788096,0.887921220568,0.470470333025,0.851730276344,0.690301181388,0.838206643403,0.613675729569,0.527791948702,0.898343547493,0.738902896168,0.554924914029,0.82721615409,0.784064172638,0.74961527129,0.384250963594,0.816119272589,0.863794943532,0.478183597772,0.6322418912,0.767753986638,0.739321028527,0.721597594067,0.566892521324,0.876467064772,0.709322248801,0.577404638791,0.712737971536,0.462330141536,0.430083683876,0.756540689716,0.852548770227,0.488521378185,0.395292206439,0.227595820939,0.276622639076,0.348672197958,0.799281995197,0.544256417021,0.797747831124,0.837225234912,0.400432255603,0.652342571791,0.784640186486,0.848973379278,0.808607343275,0.67927737839,0.734302280202,0.74348341752,0.408347149978,0.528644718605,0.201119519804,0.257740376134,0.407616996383,0.389092514528,0.24369733512,0.391939599066,0.310293415588,0.231892098417,0.502855458959,0.51188729782,0.206013433215,0.527165606957,0.513358177444,0.249600053836,0.237029868494,0.476572484878,0.550838839652,0.34146636905,0.712282452972,0.626663853412,0.66440690194,0.616497752022,0.898122377127,0.595881778572,0.697335575774,0.722228558972,0.365631146717,0.822053035437,0.375684056999,0.365999037685,0.365631146717,0.824918769663,0.377279154128,0.915742760787,0.81803800051,0.365999037685,0.763651541196,0.789210738443,0.370820352918,0.833241732889,0.824188831348,0.571740946473,0.893513191392,0.759379384692,0.751973535246,0.491970067643,0.594709979743,0.684616061437,1.0,0.683170161277,0.909610513188,0.912874177788,0.329642373009,0.680120494117,0.705584999064,0.612944409512
Miller -- Jeffrey Schouten,0.746279142863,0.465030821753,0.616490632158,0.612286690665,0.642468593144,0.720453331874,0.688125563936,0.710642496155,0.793879530229,0.642853331612,0.666242694455,0.499712984317,0.321432036289,0.661252098912,0.613856288994,0.796256374444,0.376479563527,0.652609521685,0.526050581006,0.794195793294,0.800166939027,0.650385205971,0.68187819654,0.717829723817,0.649481669481,0.609410736848,0.675913639644,0.662435908082,0.591222037329,0.78378877935,0.713949268931,0.395278834885,0.700891447101,0.816564277637,0.700123846313,0.627030432717,0.894652936965,0.656954184197,0.699997118137,0.883285854522,0.716307772253,0.55512937991,0.821332483454,0.402134548708,0.511950471465,0.787832253134,0.485464879457,0.316510309788,0.40142137216,0.371613449423,0.76001286696,0.803659761765,0.697502133488,0.832913235573,0.655838024927,0.872542385235,0.772355801342,0.647516513588,0.586139299272,0.663636072264,0.700424486575,0.727713001705,0.390155390724,0.73949459919,0.207013581037,0.230358384545,0.529740554435,0.498533516504,0.702337975186,0.519052242087,0.22259133741,0.246188152094,0.57540543979,0.55335008169,0.323868307658,0.597573904908,0.570925049841,0.674105374677,0.250037939728,0.671460715279,0.645233552091,0.393300568473,0.637613805176,0.550585403487,0.634137742889,0.585352663135,0.778364244358,0.664181991562,0.915264286874,0.623563145804,0.489291271398,0.641303342352,0.36398965412,0.489666948004,0.489291271398,0.777389202564,0.493412702746,0.718449158765,0.847163126838,0.489666948004,0.647417558751,0.747978912012,0.326657584047,0.661314493554,0.779751768064,0.465395167032,0.608608091194,0.59894704941,0.700098254196,0.411898204338,0.708463170311,0.826932670345,0.683170161277,1.0,0.706153986903,0.670074868556,0.276928898265,0.694565955038,0.719686515003,0.587367052384
Apollo Group -- Derek Hoggett,0.516878400338,0.464277256507,0.818748293781,0.551122380773,0.605830769832,0.714431862899,0.695228774863,0.8955459051,0.871648865355,0.849614945616,0.699083476887,0.592895847155,0.279156084875,0.68421252851,0.669738033376,0.878617228132,0.383770917375,0.843866718021,0.566369901742,0.827625399974,0.526726006303,0.508055539079,0.864175887433,0.748248399308,0.56272487703,0.843414534629,0.791915830188,0.677552584073,0.361683152853,0.827686682586,0.887768770512,0.40287651512,0.725751864538,0.775451317471,0.693693590877,0.759485220982,0.630882275188,0.854497242479,0.754811055625,0.671894074383,0.797443997158,0.514289627518,0.428577544022,0.601652472211,0.846038487128,0.551084578821,0.323077055655,0.151817840164,0.172503426015,0.23749136016,0.875684137059,0.545955437096,0.816677720113,0.811926892146,0.423615435146,0.710519842697,0.855627823571,0.930395203361,0.815937506407,0.643101990265,0.779889878828,0.772106655256,0.400623991186,0.659299366746,0.274239191773,0.224692731579,0.57002755394,0.50714761178,0.375372462132,0.553052065716,0.288431253937,0.354650314358,0.518627966265,0.658024682728,0.255694140138,0.578451249576,0.666681267333,0.341269182982,0.360837477838,0.563111693701,0.634983513219,0.504969032775,0.705145504622,0.649174202148,0.73236429907,0.65882005988,0.905690320295,0.738417492309,0.766006887697,0.677365114135,0.351190960534,0.871646602446,0.489136189715,0.351357651666,0.351190960534,0.883700164547,0.367053634326,0.943273444767,0.875274252221,0.351357651666,0.870921728675,0.732040132662,0.4171190799,0.809704390326,0.797195286999,0.67585845763,0.851897356098,0.740954967097,0.772743135894,0.607055899517,0.537326077095,0.690672685992,0.909610513188,0.706153986903,1.0,0.940697837437,0.319763280352,0.685845932519,0.716632580959,0.736871101742
Scottrade -- Kristine Davenport,0.528242619674,0.436516416859,0.758676626168,0.614859005828,0.556264642971,0.764644908765,0.721708798707,0.845263468072,0.862479678743,0.834011851365,0.666973776727,0.575225083381,0.257663425654,0.615839869228,0.657757808061,0.869180993964,0.382638001659,0.842579206555,0.555529245527,0.827978771562,0.505729659664,0.516797457881,0.848639438484,0.724422343634,0.580806339763,0.853735896334,0.801412722967,0.722625967618,0.438609874579,0.822160216545,0.870562813584,0.420104063048,0.704417967858,0.701683627364,0.672683721636,0.667850494791,0.621517099425,0.842333423484,0.816935027318,0.674718855991,0.799284068979,0.359176707317,0.352500881353,0.605328102592,0.843351099901,0.498805356006,0.398657166058,0.247506199632,0.17355159953,0.333959379757,0.841879873536,0.566434043242,0.851434266057,0.794263899842,0.38098374432,0.705436209649,0.818617534808,0.921627543689,0.795650533327,0.640750167797,0.763266656537,0.780055354311,0.428185622839,0.640605732244,0.276346347421,0.26669334348,0.519829876852,0.548807595217,0.358292167913,0.503403958404,0.4175008959,0.263924929791,0.55656485504,0.665944326019,0.236956252189,0.640067520778,0.706741033785,0.37428062694,0.270092450026,0.601281976374,0.614009763156,0.524219392566,0.611775613863,0.657463748617,0.719533112156,0.662063406129,0.898784262492,0.701693500642,0.75313183009,0.641069199462,0.376003107443,0.894555136304,0.468603048559,0.376155498595,0.376003107443,0.871505456798,0.381970539267,0.927232408477,0.81083410214,0.376155498595,0.842281673508,0.754803636818,0.43488945696,0.804036287903,0.820600355787,0.685195933221,0.845392503811,0.739790777824,0.816566350625,0.601867231664,0.518610460025,0.633198262853,0.912874177788,0.670074868556,0.940697837437,1.0,0.32676961202,0.747729121064,0.703140159735,0.710884938797
Bank Of America -- Peter Simmonds,0.51442049483,0.188624341756,0.276214566285,0.194453661011,0.236355061909,0.238077727265,0.258845641826,0.333008547242,0.338159162271,0.257334856786,0.424590342383,0.313378113066,0.299090178431,0.501083789577,0.545846265498,0.377087235879,0.187282379971,0.425370321614,0.299165513405,0.451581279628,0.361608627996,0.397684973867,0.355930340329,0.497901784342,0.404432220845,0.465640320228,0.556025039129,0.7040058556,0.355781033924,0.434283795533,0.429581188767,0.165437249721,0.512129884207,0.359893912531,0.463095793633,0.326724733137,0.256595802762,0.315595079984,0.47296286493,0.286039317203,0.217968398546,0.241262159186,0.273936952938,0.255290667045,0.25335785663,0.389686485067,0.346756515192,0.238000773869,0.186637610813,0.200489306413,0.308558879464,0.326608089434,0.287010304048,0.362770414832,0.178677866348,0.46027529022,0.365159253234,0.509719307482,0.591153168142,0.306857367764,0.312713490025,0.35253677339,0.3220244852,0.254314951827,0.152199861926,0.110106753169,0.312797386289,0.27011797694,0.20229056668,0.300942118012,0.211641466325,0.144468416657,0.630141704585,0.401613570291,0.0984491973473,0.226753989279,0.295900799449,0.195014473016,0.147858810162,0.293385365557,0.307195017251,0.147049491902,0.341969748638,0.264700214462,0.393605826824,0.295878118325,0.295075054874,0.326847401461,0.352310742307,0.237280266107,0.334741171521,0.253313174855,0.186523816515,0.334835925447,0.334741171521,0.333326775023,0.327057051788,0.418543657007,0.386727226045,0.334835925447,0.322081496655,0.45800228056,0.218005599324,0.262066523985,0.269306909506,0.261115369895,0.257920427776,0.252056833889,0.278189798637,0.194430258654,0.629663699549,0.27590210025,0.329642373009,0.276928898265,0.319763280352,0.32676961202,1.0,0.42851674243,0.589349803857,0.417624613879
Bank Of America -- Reed Smith,0.516839422023,0.605253406425,0.608521873475,0.759942923826,0.643807073957,0.858693354979,0.695838961696,0.666235597078,0.737367739522,0.655973327868,0.622984515544,0.536261923107,0.558420519277,0.58228863575,0.610434384351,0.864000626947,0.370933139028,0.613960716828,0.525962801306,0.6370872877,0.61774712222,0.401392871253,0.698595925082,0.586316968926,0.561306722171,0.809060915399,0.713439408984,0.785254702666,0.479165160754,0.816559047744,0.770457039633,0.409673206636,0.722840701834,0.787302956471,0.790019028461,0.678326515142,0.665287022392,0.705068398208,0.901787719775,0.681398731068,0.795593026872,0.488571645562,0.536981878523,0.389136009853,0.544484749142,0.4756677469,0.526639303536,0.243557618692,0.278134407127,0.361349323192,0.6211141192,0.688268045429,0.777565507887,0.847872686377,0.326700357615,0.684330149916,0.7541072539,0.733562276139,0.577802577141,0.72617925219,0.748936508406,0.810254220065,0.539436493587,0.549185516332,0.295929792675,0.266429291923,0.490120091229,0.57821504626,0.387318111403,0.477083850964,0.534850451621,0.285069498643,0.61712418118,0.657957078206,0.277573322973,0.679955981592,0.744813318775,0.52180830195,0.290005353834,0.691915844469,0.604028619701,0.457917483703,0.506455245468,0.692637117249,0.715167437681,0.676908965143,0.772561635022,0.487197913964,0.677893346147,0.68084012888,0.367435053744,0.672425991082,0.355655829546,0.367680792543,0.367435053744,0.788068556872,0.374430227235,0.753160915075,0.721846173858,0.367680792543,0.6546252623,0.862699473416,0.449110878393,0.716706319515,0.787823760562,0.501837174524,0.650460104955,0.669646803567,0.900892276307,0.45931043254,0.788895002392,0.594164137052,0.680120494117,0.694565955038,0.685845932519,0.747729121064,0.42851674243,1.0,0.730788497203,0.458100557616
Morgan Stanley Smith Barney -- Marcia Bloemendaal,0.591256600588,0.524808203839,0.77078544276,0.471969707836,0.573003652032,0.657918181642,0.68040137805,0.722806433002,0.789708509171,0.633055820833,0.712296225854,0.612730806221,0.66563110647,0.785070509573,0.688779937679,0.763089108603,0.336121507728,0.704965572596,0.538364613012,0.785895955435,0.655028555443,0.687239126716,0.701464334952,0.799234648361,0.86450380003,0.784703018477,0.854905660027,0.817869055905,0.565662548683,0.763438952809,0.784765381744,0.329095034781,0.724557282477,0.721983625041,0.791974688912,0.693439583374,0.568421795803,0.711179213756,0.77130010978,0.711090402384,0.666199389393,0.425364096848,0.530607777878,0.430461786955,0.528617129119,0.558612888932,0.445778612439,0.337627124872,0.25808347002,0.303763921743,0.795792479295,0.646990791203,0.652997811174,0.746822703436,0.477948215469,0.757946905375,0.677495448265,0.781128358403,0.667513502167,0.631089996804,0.726821282361,0.789016928507,0.355711316418,0.538021284574,0.162110331864,0.228098550295,0.47400125354,0.442683929229,0.405539885873,0.459846041822,0.270009490914,0.290097378443,0.589097532714,0.568776551102,0.266952485603,0.635232657351,0.501323793901,0.387466920708,0.293871926186,0.534949943302,0.595761345892,0.415524247378,0.561385860575,0.515184660858,0.717900844717,0.597582650057,0.750548468217,0.641786138526,0.696585794554,0.618239747777,0.720808331294,0.640510432514,0.450294764106,0.721011149604,0.720808331294,0.785037842483,0.724800322242,0.790264812917,0.806298004026,0.721011149604,0.706970450428,0.780288191636,0.324629912564,0.643771069579,0.730986452055,0.597949816184,0.674067245552,0.591113654748,0.618443554904,0.531624050656,0.860621788805,0.633098885135,0.705584999064,0.719686515003,0.716632580959,0.703140159735,0.589349803857,0.730788497203,1.0,0.659688265514
Morgan Stanley -- Arthur Andersen,0.667046416667,0.234911171154,0.582348114369,0.261846693621,0.314665890573,0.423811222552,0.474257714718,0.586242615756,0.854757333102,0.554405398871,0.517350469579,0.313165764282,0.37468550187,0.682463036238,0.731064047691,0.65520083706,0.149071162718,0.556847874319,0.306087516064,0.790543772415,0.471648879048,0.533253564706,0.554293413753,0.743474750277,0.670351398501,0.731516349594,0.775372869152,0.577654050528,0.601552507313,0.663166846379,0.752950710878,0.182563535377,0.813999174877,0.582984298548,0.527015327532,0.620749600372,0.581728275959,0.540702968868,0.581253292286,0.748493631705,0.64673673311,0.352477030545,0.423791491083,0.448791210616,0.534326399678,0.74708641366,0.499400419963,0.351974214644,0.218953025912,0.313579988071,0.787356472799,0.488233787799,0.553517336062,0.513016177322,0.253598557287,0.786697416212,0.728630311081,0.78491433507,0.751953399841,0.365233798169,0.60504350798,0.589953091703,0.222752372978,0.732125798341,0.108716982511,0.146042961471,0.349309709099,0.468759124457,0.49153894313,0.336565040413,0.0192077849476,0.30612523246,0.698261116819,0.461247926274,0.0889119876605,0.585383736024,0.554157495344,0.381354445592,0.310789874782,0.469794259824,0.472775602761,0.366733487085,0.544333757329,0.375886999244,0.463296062336,0.384059077287,0.540063128349,0.71393017915,0.727589643617,0.362716682493,0.482478179274,0.553268495676,0.379891826159,0.48244111824,0.482478179274,0.786783133261,0.471265525811,0.751122164513,0.780437708028,0.48244111824,0.522052570845,0.492037273622,0.372216367057,0.504788471334,0.560259362058,0.481943569445,0.562991256655,0.422718799796,0.517790070993,0.416934039897,0.46977816711,0.617712319619,0.612944409512,0.587367052384,0.736871101742,0.710884938797,0.417624613879,0.458100557616,0.659688265514,1.0
